"_id","_labels","atcClassification","category","class","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"10440",":Drug","C01EB18,C01EB,C01E,C01,C,Drug","Cytochrome P-450 CYP2D6 Inhibitors, QTc Prolonging Agents, Cytochrome P-450 Substrates, Cytochrome P-450 Enzyme Inhibitors, BSEP/ABCB11 Substrates, MATE inhibitors, Cardiovascular Agents, MATE 1 Inhibitors, Cytochrome P-450 CYP3A4 Substrates, Drugs that are Mainly Renally Excreted, Acetamides, Antianginal Agents, Piperazines, P-glycoprotein substrates, Moderate Risk QTc-Prolonging Agents, Membrane Transport Modulators, Cytochrome P-450 CYP3A Inhibitors, Cytochrome P-450 CYP3A Substrates, OCT2 Inhibitors, Cytochrome P-450 CYP3A4 Inhibitors, MATE 2 Inhibitors, Miscellaneous Cardiac Drugs, Cytochrome P-450 CYP2D6 Substrates, Sodium Channel Blockers, P-glycoprotein inhibitors, Vasodilating Agents, Cardiac Therapy, Cytochrome P-450 CYP2D6 Inhibitors (weak), Cytochrome P-450 CYP3A4 Inhibitors (weak)","","","DB00243","","Ranolazine","","","","","","Drug","",,,,,,,,,,
"10441",":Protein","","biolink:Protein","","","","[""ENSG00000067596""]","","1659","9606","intact_covid","","DHX8","","Q14562",,,,,,,,,,
"10442",":Protein","","biolink:Protein","","","","[""ENSG00000137478""]","","9873","9606","intact_covid","","FCHSD2","","O94868",,,,,,,,,,
"10443",":Protein","","biolink:Protein","","","","[""ENSG00000184009"",""ENSG00000291420""]","","71","9606","intact_covid,pathway","","ACTG1","","P63261",,,,,,,,,,
"10444",":Drug","D07AB10,D07AB,D07A,D07,D,Drug;S01BA10,S01BA,S01B,S01,S,Drug","Corticosteroids, Dermatological Preparations, Pregnadienetriols, Corticosteroids, Cytochrome P-450 Substrates, Immunosuppressive Agents, Hormones, Hormone Substitutes, and Hormone Antagonists, Pregnadienes, Anti-Inflammatory Agents, Adrenal Cortex Hormones, Dermatologicals, Hormones, Cytochrome P-450 CYP3A4 Substrates, Fused-Ring Compounds, Ophthalmologicals, Corticosteroids, Moderately Potent (Group II), Cytochrome P-450 CYP3A Substrates, Pregnanes, Sensory Organs, Corticosteroid Hormone Receptor Agonists, Steroids","","","DB00240","","Alclometasone","","","","","","Drug","",,,,,,,,,,
"10450",":Drug","A07EC02,A07EC,A07E,A07,A,Drug","Aminosalicylate, Analgesics, Non-Narcotic, Nephrotoxic agents, Anti-Inflammatory Agents, Agents causing hyperkalemia, Aminosalicylic Acids, Hydroxybenzoates, OATP1B3 substrates, OATP2B1/SLCO2B1 substrates, Intestinal Antiinflammatory Agents, Analgesics, Agents that produce hypertension, OATP1B1/SLCO1B1 Substrates, Phenols, Salicylates, Benzene Derivatives","","","DB00244","","Mesalazine","","","","","","Drug","",,,,,,,,,,
"10451",":Protein","","biolink:Protein","","","","[""ENSG00000110321""]","","1982","9606","intact_covid","","EIF4G2","","P78344",,,,,,,,,,
"10456",":Drug","N04BC06,N04BC,N04B,N04,N,Drug;G02CB03,G02CB,G02C,G02,G,Drug","Serotonin 5-HT1 Receptor Agonists, Ergot-derivative Dopamine Receptor Agonists, Cytochrome P-450 Substrates, Serotonin Agents, Cytochrome P-450 Enzyme Inhibitors, Nervous System, Genito Urinary System and Sex Hormones, Antidepressive Agents, Cytochrome P-450 CYP3A4 Substrates, Ergolines, Dopamine Agonists, Ergot Alkaloids and Derivatives, Alkaloids, Anti-Dyskinesia Agents, Serotonin Modulators, Serotonergic Drugs Shown to Increase Risk of Serotonin Syndrome, Prolactine Inhibitors, Dopamine Agents, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, P-glycoprotein substrates, Serotonin Receptor Agonists, Antineoplastic Agents, P-glycoprotein substrates with a Narrow Therapeutic Index, Anti-Parkinson Drugs, Heterocyclic Compounds, Fused-Ring, Neurotransmitter Agents, Cytochrome P-450 CYP3A Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Central Nervous System Depressants, Agents that produce hypertension, Cytochrome P-450 CYP3A4 Inhibitors, Central Nervous System Agents, Serotonin 5-HT2 Receptor Agonists","","","DB00248","","Cabergoline","","","","","","Drug","",,,,,,,,,,
"10462",":Protein","","biolink:Protein","","","","[""ENSG00000044090""]","","9820","9606","intact_covid","","CUL7","","Q14999",,,,,,,,,,
"10463",":Drug","B06AC01,B06AC,B06A,B06,B,Drug","Carbohydrates, Immunologic Factors, Enzyme Inhibitors, Blood and Blood Forming Organs, Complement Inactivator Proteins, Glycoconjugates, Peptides, Protease Inhibitors, Serpins, Complement Inactivating Agents, Amino Acids, Peptides, and Proteins, Glycoproteins, Complement C1 Inactivator Proteins, Immunoproteins, Complement System Proteins, Proteins, C1 inhibitors, Kallikrein Inhibitors, Blood Proteins, Drugs Used in Hereditary Angioedema, Serine Protease Inhibitors, Decreased Vascular Permeability","","","DB06404","","Human C1-esterase inhibitor","","","","","","Drug","",,,,,,,,,,
"10466",":Protein","","biolink:Protein","","","","[""ENSG00000121774""]","","10657","9606","intact_covid","","KHDRBS1","","Q07666",,,,,,,,,,
"10467",":Drug","G03CC07,G03CC,G03C,G03,G,Drug;G03XC02,G03XC,G03X,G03,G,Drug","Estrogen Agonist/Antagonist, Heterocyclic Compounds, Fused-Ring, Sex Hormones and Modulators of the Genital System, Selective Estrogen Receptor Modulators, Hormones, Hormone Substitutes, and Hormone Antagonists, UGT1A1 Substrates, Genito Urinary System and Sex Hormones, Bone Density Conservation Agents, UGT1A4 substrates, Estrogen Receptor Modulators, Hormone Antagonists","","","DB06401","","Bazedoxifene","","","","","","Drug","",,,,,,,,,,
"10472",":Drug","Drug","Ribonucleosides, Nucleic Acids, Nucleotides, and Nucleosides, Nucleosides, Antiviral Agents, Purine-Nucleoside Phosphorylase, antagonists & inhibitors, Anti-Infective Agents","","","DB06408","","Taribavirin","","","","","","Drug","",,,,,,,,,,
"10474",":Protein","","biolink:Protein","","","","[""ENSG00000175793""]","","2810","9606","intact_covid,pathway","","SFN","","P31947",,,,,,,,,,
"10476",":Drug","H05BX03,H05BX,H05B,H05,H,Drug","Cholestanes, Secosteroids, Calcium Homeostasis, Lipids, Anti-Parathyroid Agents, Fused-Ring Compounds, Vitamins, Micronutrients, Physiological Phenomena, Sterols, Vitamin D and Analogues, Vitamins (Fat Soluble), Bone Density Conservation Agents, Membrane Lipids, Cholestenes, Systemic Hormonal Preparations, Excl. Sex Hormones and Insulins, Diet, Food, and Nutrition, Food, Steroids","","","DB06410","","Doxercalciferol","","","","","","Drug","",,,,,,,,,,
"10479",":Protein","","biolink:Protein","","","","[""ENSG00000196141""]","","26010","9606","intact_covid","","SPATS2L","","Q9NUQ6",,,,,,,,,,
"10482",":Protein","","biolink:Protein","","","","[""ENSG00000197498""]","","84154","9606","intact_covid","","RPF2","","Q9H7B2",,,,,,,,,,
"10483",":Drug","A14AA05,A14AA,A14A,A14,A,Drug","Cytochrome P-450 CYP2D6 Inhibitors, Androstanols, Cytochrome P-450 CYP3A5 Inhibitors (strength unknown), Cytochrome P-450 Enzyme Inhibitors, Hormones, Hormone Substitutes, and Hormone Antagonists, Cytochrome P-450 CYP3A5 Inhibitors, Anabolic Agents, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Hormones, Fused-Ring Compounds, Cytochrome P-450 CYP3A7 Inhibitors (strength unknown), Androgens, Androstanes, Cytochrome P-450 CYP3A Inhibitors, Alimentary Tract and Metabolism, Cytochrome P-450 CYP3A7 Inhibitors, Anabolic Steroids, Cytochrome P-450 CYP3A4 Inhibitors, Anabolic Agents for Systemic Use, Thyroxine-binding globulin inhibitors, Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Androstan Derivatives, Steroids","","","DB06412","","Oxymetholone","","","","","","Drug","",,,,,,,,,,
"10494",":Drug","Drug","Angiogenic Proteins, Biological Factors, Angiostatic Proteins, Collagen Type XVIII, Peptides, Intercellular Signaling Peptides and Proteins, Antineoplastic Agents, Non-Fibrillar Collagens, Amino Acids, Peptides, and Proteins, Growth Inhibitors, Angiogenesis Modulating Agents, Angiogenesis Inhibitors, Proteins, Scleroproteins, Extracellular Matrix Proteins, Collagen, Growth Substances, Compounds used in a research, industrial, or household setting","","","DB06423","","Endostatin","","","","","","Drug","",,,,,,,,,,
"10497",":Drug","N06DX03,N06DX,N06D,N06,N,Drug","Immunoglobulins, Nervous System, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Amyloid Beta-directed Antibodies, Immunoproteins, Proteins, Serum Globulins, Alzheimer Disease, drug therapy, Globulins, Anti-Dementia Drugs, Blood Proteins, Psychoanaleptics","","","DB12274","","Aducanumab","","","","","","Drug","",,,,,,,,,,
"10498",":Protein","","biolink:Protein","","","","[""ENSG00000005194""]","","57019","9606","intact_covid","","CIAPIN1","","Q6FI81",,,,,,,,,,
"10500",":Protein","","biolink:Protein","","","","[""ENSG00000094916""]","","23468","9606","intact_covid","","CBX5","","P45973",,,,,,,,,,
"10501",":Protein","","biolink:Protein","","","","[""ENSG00000124942""]","","79026","9606","intact_covid","","AHNAK","","Q09666",,,,,,,,,,
"10502",":Protein","","biolink:Protein","","","","[""ENSG00000184047""]","","56616","9606","intact_covid","","DIABLO","","Q9NR28",,,,,,,,,,
"10513",":Protein","","biolink:Protein","","","","[""ENSG00000010292""]","","9918","9606","intact_covid","","NCAPD2","","Q15021",,,,,,,,,,
"10514",":Protein","","biolink:Protein","","","","[""ENSG00000101882""]","","79576","9606","intact_covid","","NKAP","","Q8N5F7",,,,,,,,,,
"10516",":Protein","","biolink:Protein","","","","[""ENSG00000072958""]","","8907","9606","intact_covid","","AP1M1","","Q9BXS5",,,,,,,,,,
"10523",":Protein","","biolink:Protein","","","","[""ENSG00000009954""]","","9031","9606","intact_covid","","BAZ1B","","Q9UIG0",,,,,,,,,,
"10524",":Protein","","biolink:Protein","","","","[""ENSG00000011260""]","","51096","9606","intact_covid","","UTP18","","Q9Y5J1",,,,,,,,,,
"10527",":Drug","S01EX02,S01EX,S01E,S01,S,Drug","Tranquilizing Agents, Adrenergic alpha-Antagonists, Antiglaucoma Preparations and Miotics, Ophthalmics, Ophthalmologicals, Neurotransmitter Agents, Antipsychotic Agents, Central Nervous System Depressants, Adrenergic Antagonists, Agents that produce hypertension, Adrenergic alpha-1 Receptor Antagonists, Central Nervous System Agents, Sensory Organs, Adrenergic Agents, Neurotoxic agents","","","DB00298","","Dapiprazole","","","","","","Drug","",,,,,,,,,,
"10534",":Protein","","biolink:Protein","","","","[""ENSG00000124006""]","","23363","9606","intact_covid","","OBSL1","","O75147",,,,,,,,,,
"10546",":Protein","","biolink:Protein","","","","[""ENSG00000065183""]","","10885","9606","intact_covid","","WDR3","","Q9UNX4",,,,,,,,,,
"10549",":Protein","","biolink:Protein","","","","[""ENSG00000121152""]","","23397","9606","intact_covid","","NCAPH","","Q15003",,,,,,,,,,
"10575",":Drug","Drug","Anthracenes, Quinones, Enzyme Inhibitors, Protein Kinase Inhibitors, Plant Preparations, Anthraquinones, Plant Extracts, Biological Products, Laxatives, Gastrointestinal Agents","","","DB07715","","Emodin","","","","","","Drug","",,,,,,,,,,
"10578",":Protein","","biolink:Protein","","","","[""ENSG00000160789""]","","4000","9606","intact_covid","","LMNA","","P02545",,,,,,,,,,
"10580",":Protein","","biolink:Protein","","","","[""ENSG00000089220""]","","5037","9606","intact_covid","","PEBP1","","P30086",,,,,,,,,,
"10588",":Protein","","biolink:Protein","","","","[""ENSG00000186871""]","","54821","9606","intact_covid","","ERCC6L","","Q2NKX8",,,,,,,,,,
"10590",":Protein","","biolink:Protein","","","","[""ENSG00000177971""]","","55272","9606","intact_covid","","IMP3","","Q9NV31",,,,,,,,,,
"10594",":Protein","","biolink:Protein","","","","[""ENSG00000112081""]","","6428","9606","intact_covid","","SRSF3","","P84103",,,,,,,,,,
"10603",":Drug","Drug","Benzene Derivatives, Platelet Glycoprotein GPIIb-IIIa Complex, antagonists & inhibitors","","","DB06472","","Fradafiban","","","","","","Drug","",,,,,,,,,,
"10605",":Drug","Drug","Nucleic Acids, Nucleotides, and Nucleosides, Nucleotides, Polynucleotides","","","DB05141","","LY2181308","","","","","","Drug","",,,,,,,,,,
"10606",":Drug","Drug","0","","","DB05146","","XL820","","","","","","Drug","",,,,,,,,,,
"10610",":Protein","","biolink:Protein","","","","[""ENSG00000264364""]","","140735","9606","intact_covid","","DYNLL2","","Q96FJ2",,,,,,,,,,
"10613",":Protein","","biolink:Protein","","","","[""ENSG00000092201""]","","11198","9606","intact_covid","","SUPT16H","","Q9Y5B9",,,,,,,,,,
"10614",":Protein","","biolink:Protein","","","","[""ENSG00000123384""]","","4035","9606","intact_covid","","LRP1","","Q07954",,,,,,,,,,
"10615",":Drug","Drug","0","","","DB05147","","CYT997","","","","","","Drug","",,,,,,,,,,
"10617",":Protein","","biolink:Protein","","","","[""ENSG00000198917""]","","51490","9606","intact_covid","","SPOUT1","","Q5T280",,,,,,,,,,
"10618",":Drug","Drug","0","","","DB05149","","XL844","","","","","","Drug","",,,,,,,,,,
"10622",":Protein","","biolink:Protein","","","","[""ENSG00000125731""]","","10045","9606","intact_covid,disgenet","","SH2D3A","","Q9BRG2",,,,,,,,,,
"10623",":Protein","","biolink:Protein","","","","[""ENSG00000187778""]","","10445","9606","intact_covid","","MCRS1","","Q96EZ8",,,,,,,,,,
"10626",":Protein","","biolink:Protein","","","","[""ENSG00000081014""]","","23431","9606","intact_covid","","AP4E1","","Q9UPM8",,,,,,,,,,
"10629",":Protein","","biolink:Protein","","","","[""ENSG00000136717""]","","274","9606","intact_covid","","BIN1","","O00499",,,,,,,,,,
"10634",":Protein","","biolink:Protein","","","","[""ENSG00000006062"",""ENSG00000282637""]","","9020","9606","intact_covid","","MAP3K14","","Q99558",,,,,,,,,,
"10643",":Protein","","biolink:Protein","","","","[""ENSG00000130340""]","","51429","9606","intact_covid","","SNX9","","Q9Y5X1",,,,,,,,,,
"10648",":Protein","","biolink:Protein","","","","[""ENSG00000144381""]","","3329","9606","intact_covid","","HSPD1","","P10809",,,,,,,,,,
"10651",":Protein","","biolink:Protein","","","","[""ENSG00000071462""]","","114049","9606","intact_covid","","BUD23","","O43709",,,,,,,,,,
"10652",":Drug","Drug","Heterocyclic Compounds, Fused-Ring","","","DB06486","","Enzastaurin","","","","","","Drug","",,,,,,,,,,
"10658",":Drug","Drug","0","","","DB05150","","CAD106","","","","","","Drug","",,,,,,,,,,
"10659",":Protein","","biolink:Protein","","","","[""ENSG00000149503""]","","3619","9606","intact_covid","","INCENP","","Q9NQS7",,,,,,,,,,
"10664",":Protein","","biolink:Protein","","","","[""ENSG00000131462""]","","7283","9606","intact_covid","","TUBG1","","P23258",,,,,,,,,,
"10666",":Drug","Drug","0","","","DB05157","","KC706","","","","","","Drug","",,,,,,,,,,
"10670",":Protein","","biolink:Protein","","","","[""ENSG00000281877"",""ENSG00000117676""]","","6195","9606","intact_covid,pathway","","RPS6KA1","","Q15418",,,,,,,,,,
"10672",":Protein","","biolink:Protein","","","","[""ENSG00000171017""]","","80131","9606","intact_covid","","LRRC8E","","Q6NSJ5",,,,,,,,,,
"10676",":Protein","","biolink:Protein","","","","[""ENSG00000171824""]","","5394","9606","intact_covid","","EXOSC10","","Q01780",,,,,,,,,,
"10677",":Protein","","biolink:Protein","","","","[""ENSG00000100266""]","","11252","9606","intact_covid","","PACSIN2","","Q9UNF0",,,,,,,,,,
"10685",":Protein","","biolink:Protein","","","","[""ENSG00000247315""]","","85364","9606","intact_covid","","ZCCHC3","","Q9NUD5",,,,,,,,,,
"10690",":Drug","Drug","Membrane Proteins, Proteins, Polyethylene Glycols, Amino Acids, Peptides, and Proteins, Receptors, Death Domain, Recombinant Proteins","","","DB06495","","Onercept","","","","","","Drug","",,,,,,,,,,
"10691",":Drug","Drug","Nucleic Acids, Nucleotides, and Nucleosides, Nucleotides, Polynucleotides","","","DB05165","","LY2275796","","","","","","Drug","",,,,,,,,,,
"10693",":Protein","","biolink:Protein","","","","[""ENSG00000078304""]","","5527","9606","intact_covid","","PPP2R5C","","Q13362",,,,,,,,,,
"10694",":Protein","","biolink:Protein","","","","[""ENSG00000088280"",""ENSG00000282854""]","","55616","9606","intact_covid","","ASAP3","","Q8TDY4",,,,,,,,,,
"10695",":Protein","","biolink:Protein","","","","[""ENSG00000173548""]","","257364","9606","intact_covid","","SNX33","","Q8WV41",,,,,,,,,,
"10697",":Drug","Drug","Piperazines, HIV Fusion Inhibitors, Acids, Carbocyclic, Viral Fusion Protein Inhibitors, Anti-Retroviral Agents, Antiviral Agents, Anti-HIV Agents, Anti-Infective Agents, Benzene Derivatives","","","DB06497","","Aplaviroc","","","","","","Drug","",,,,,,,,,,
"10701",":Protein","","biolink:Protein","","","","[""ENSG00000063322""]","","55588","9606","intact_covid","","MED29","","Q9NX70",,,,,,,,,,
"10702",":Drug","Drug","0","","","DB06492","","Mirococept","","","","","","Drug","",,,,,,,,,,
"10707",":Protein","","biolink:Protein","","","","[""ENSG00000113558""]","","6500","9606","intact_covid","","SKP1","","P63208",,,,,,,,,,
"10708",":Protein","","biolink:Protein","","","","[""ENSG00000111670""]","","79158","9606","intact_covid","","GNPTAB","","Q3T906",,,,,,,,,,
"10709",":Protein","","biolink:Protein","","","","[""ENSG00000141441""]","","64762","9606","intact_covid","","GAREM1","","Q9H706",,,,,,,,,,
"10711",":Protein","","biolink:Protein","","","","[""N/A""]","","N/A","2697049","intact_covid","","orf3b_sars2","","P0DTF1",,,,,,,,,,
"10718",":Drug","Drug","Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, Amides","","","DB05169","","AT9283","","","","","","Drug","",,,,,,,,,,
"10723",":Protein","","biolink:Protein","","","","[""ENSG00000131773""]","","10656","9606","intact_covid","","KHDRBS3","","O75525",,,,,,,,,,
"10726",":Protein","","biolink:Protein","","","","[""ENSG00000163694""]","","54502","9606","intact_covid","","RBM47","","A0AV96",,,,,,,,,,
"10729",":Protein","","biolink:Protein","","","","[""ENSG00000179335""]","","1198","9606","intact_covid","","CLK3","","P49761",,,,,,,,,,
"10735",":Protein","","biolink:Protein","","","","[""ENSG00000165792""]","","64745","9606","intact_covid","","METTL17","","Q9H7H0",,,,,,,,,,
"10739",":Protein","","biolink:Protein","","","","[""ENSG00000156697""]","","10813","9606","intact_covid","","UTP14A","","Q9BVJ6",,,,,,,,,,
"10741",":Protein","","biolink:Protein","","","","[""ENSG00000111358""]","","2967","9606","intact_covid","","GTF2H3","","Q13889",,,,,,,,,,
"10743",":Protein","","biolink:Protein","","","","[""ENSG00000140743""]","","1039","9606","intact_covid","","CDR2","","Q01850",,,,,,,,,,
"10745",":Protein","","biolink:Protein","","","","[""ENSG00000090581""]","","84572","9606","intact_covid","","GNPTG","","Q9UJJ9",,,,,,,,,,
"10746",":Protein","","biolink:Protein","","","","[""ENSG00000146109"",""ENSG00000292169""]","","29777","9606","intact_covid","","ABT1","","Q9ULW3",,,,,,,,,,
"10750",":Protein","","biolink:Protein","","","","[""ENSG00000124486""]","","8239","9606","intact_covid","","USP9X","","Q93008",,,,,,,,,,
"10758",":Drug","G03BB02,G03BB,G03B,G03,G,Drug;A14AA01,A14AA,A14A,A14,A,Drug","Androstanols, Sex Hormones and Modulators of the Genital System, Hormones, Hormone Substitutes, and Hormone Antagonists, P-glycoprotein substrates, Genito Urinary System and Sex Hormones, Hormones, Fused-Ring Compounds, Gonadal Steroid Hormones, Androgens, Androstanes, Testosterone and derivatives, Alimentary Tract and Metabolism, 5-Androstanon (3) Derivatives, Anabolic Steroids, Testosterone Congeners, Anabolic Agents for Systemic Use, Thyroxine-binding globulin inhibitors, Androstan Derivatives, Gonadal Hormones, Steroids","","","DB02901","","Stanolone","","","","","","Drug","",,,,,,,,,,
"10768",":Protein","","biolink:Protein","","","","[""ENSG00000174989""]","","26259","9606","intact_covid","","FBXW8","","Q8N3Y1",,,,,,,,,,
"10770",":Protein","","biolink:Protein","","","","[""ENSG00000151846""]","","5042","9606","intact_covid","","PABPC3","","Q9H361",,,,,,,,,,
