"_id","_labels","atcClassification","category","class","detail","diseaseID","drugID","ensemblID","name","ncbiID","ncbiTaxID","providedBy","semanticType","symbol","type","uniprotID","_start","_end","_type","associationType","confidenceScore","identifier","providedBy","publication","relation","type"
"11585",":Drug","M01AB15,M01AB,M01A,M01,M,Drug;S01FB51,S01FB,S01F,S01,S,Drug;S01BC05,S01BC,S01B,S01,S,Drug","Nephrotoxic agents, Enzyme Inhibitors, Cytochrome P-450 Substrates, Cyclooxygenase Inhibitors, Anti-Inflammatory Agents, Agents causing hyperkalemia, Non COX-2 selective NSAIDS, Antiinflammatory and Antirheumatic Products, Non-Steroids, UGT2B7 substrates, Analgesics, Musculo-Skeletal System, Cytochrome P-450 CYP2C8 Substrates, Drugs causing inadvertant photosensitivity, Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Non-Steroidal, Sympathomimetics Excl. Antiglaucoma Preparations, Acetic Acid Derivatives and Related Substances, Mydriatics and Cycloplegics, Antirheumatic Agents, Ophthalmologicals, Cytochrome P-450 CYP2C9 Substrates, Heterocyclic Compounds, Fused-Ring, Mydriatics, Antiinflammatory and Antirheumatic Products, Photosensitizing Agents, Anti-Inflammatory Agents, Non-Steroidal (Non-Selective), Agents that produce hypertension, Sensory Organs, Other Nonsteroidal Anti-inflammatory Agents","","","","DB00465","","Ketorolac","","","","","","Drug","",,,,,,,,,,
"11587",":Drug","M01AC02,M01AC,M01A,M01,M,Drug","Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Non-Steroidal, Nephrotoxic agents, Enzyme Inhibitors, Cytochrome P-450 Substrates, Oxicams, Sensory System Agents, Cyclooxygenase Inhibitors, Anti-Inflammatory Agents, Agents causing hyperkalemia, Antirheumatic Agents, Non COX-2 selective NSAIDS, Thiazines, Peripheral Nervous System Agents, Cytochrome P-450 CYP2C9 Substrates, Sulfur Compounds, Antiinflammatory and Antirheumatic Products, Antiinflammatory and Antirheumatic Products, Non-Steroids, Analgesics, Anti-Inflammatory Agents, Non-Steroidal (Non-Selective), Musculo-Skeletal System, Agents that produce hypertension, OAT3/SLC22A8 Inhibitors, Other Nonsteroidal Anti-inflammatory Agents","","","","DB00469","","Tenoxicam","","","","","","Drug","",,,,,,,,,,
"11589",":Drug","Drug","Solvents, Complex Mixtures, Noxae, Oils, Biological Products, Lipids, Resins, Plant, Toxic Actions, Oils, Volatile, Plant Exudates, Compounds used in a research, industrial, or household setting, Irritants","","","","DB11120","","Turpentine","","","","","","Drug","",,,,,,,,,,
"11590",":Drug","M01AB11,M01AB,M01A,M01,M,Drug","Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Non-Steroidal, Nephrotoxic agents, Acetic Acid Derivatives and Related Substances, Sensory System Agents, Anti-Inflammatory Agents, Agents causing hyperkalemia, Antirheumatic Agents, Non COX-2 selective NSAIDS, Peripheral Nervous System Agents, Heterocyclic Compounds, Fused-Ring, Antigout Preparations, Antiinflammatory and Antirheumatic Products, Antiinflammatory and Antirheumatic Products, Non-Steroids, UGT2B7 substrates, Analgesics, Musculo-Skeletal System, Agents that produce hypertension, Indoles","","","","DB13783","","Acemetacin","","","","","","Drug","",,,,,,,,,,
"11591",":Drug","Drug","Antioxidants, Biological Factors, Benzoates, Hydroxy Acids, Protective Agents, Acids, Carbocyclic, Hydroxybenzoates, Phenols, Compounds used in a research, industrial, or household setting, Benzene Derivatives","","","","DB12450","","Propyl Gallate","","","","","","Drug","",,,,,,,,,,
"11597",":Drug","Drug","Amines, Adrenergic alpha-1 Receptor Agonists, Cardiovascular Agents, Adrenergic beta-2 Receptor Agonists, Alcohols, Peripheral Nervous System Agents, Adrenergic alpha-2 Receptor Agonists, Adrenergic beta-1 Receptor Agonists, Alpha-and Beta-adrenergic Agonists, Biogenic Amines, Adrenergic Agents, Benzene Derivatives, Autonomic Agents, Adrenergic alpha-Agonists, Anti-Asthmatic Agents, Epinephrine and similars, Agents producing tachycardia, Catecholamines, Catechols, Bronchodilator Agents, Amino Alcohols, Ethanolamines, Respiratory System Agents, Biogenic Monoamines, Adrenergic beta-Agonists, Neurotransmitter Agents, Mydriatics, Sympathomimetics, Vasoconstrictor Agents, Adrenergic Agonists, Agents that produce hypertension, Phenols, Adrenergic beta-3 Receptor Agonists","","","","DB11124","","Racepinephrine","","","","","","Drug","",,,,,,,,,,
"11609",":Drug","Drug","Cycloparaffins, Amines, Cyclohexanes","","","","DB00473","","Hexylcaine","","","","","","Drug","",,,,,,,,,,
"11623",":Drug","Drug","Fatty Acids, Unsaturated, Fatty Acids, Oils, Dietary Fats, Fish Oils, Lipids, Dietary Fats, Unsaturated, Membrane Lipids, Phospholipids, Fats, Fatty Acids, Omega-3","","","","DB11133","","Omega-3 fatty acids","","","","","","Drug","",,,,,,,,,,
"11634",":Drug","L04AX04,L04AX,L04A,L04,L,Drug","Immunologic Factors, Phthalic Acids, Immunosuppressive Agents, P-glycoprotein substrates, Acids, Carbocyclic, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Growth Inhibitors, Angiogenesis Modulating Agents, Piperidones, Angiogenesis Inhibitors, Drugs that are Mainly Renally Excreted, Imides, Isoindoles, Myelosuppressive Agents, Heterocyclic Compounds, Fused-Ring, Phthalimides, Piperidines, Growth Substances, Thalidomide Analog","","","","DB00480","","Lenalidomide","","","","","","Drug","",,,,,,,,,,
"11635",":Drug","G03XC01,G03XC,G03X,G03,G,Drug","Sex Hormones and Modulators of the Genital System, Cytochrome P-450 Enzyme Inhibitors, Genito Urinary System and Sex Hormones, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Estrogen Receptor Modulators, OATP1B3 substrates, Cytochrome P-450 CYP2B6 Inhibitors, Estrogen Agonist/Antagonist, Estrogen Antagonists, Stilbenes, Estrogen Agonist-antagonists, Bone Density Conservation Agents, Hormone Antagonists, Benzene Derivatives, Cytochrome P-450 CYP2C8 Inhibitors (strength unknown), Hormones, Hormone Substitutes, and Hormone Antagonists, Cytochrome P-450 CYP2C8 Inhibitors, P-glycoprotein substrates, Benzylidene Compounds, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP3A Inhibitors, Selective Estrogen Receptor Modulators, UGT1A1 Substrates, Cytochrome P-450 CYP2B6 Inhibitors (strong), Cytochrome P-450 CYP3A4 Inhibitors, OATP1B1/SLCO1B1 Substrates","","","","DB00481","","Raloxifene","","","","","","Drug","",,,,,,,,,,
"11638",":Drug","M01AH01,M01AH,M01A,M01,M,Drug;G01AE10,G01AE,G01A,G01,G,Drug;N02AJ16,N02AJ,N02A,N02,N,Drug;L01XX33,L01XX,L01X,L01,L,Drug;C08CA51,C08CA,C08C,C08,C,Drug","Cytochrome P-450 CYP2D6 Inhibitors, Dihydropyridine Derivatives, Nephrotoxic agents, BSEP/ABCB11 Inhibitors, Enzyme Inhibitors, Cytochrome P-450 Substrates, Sensory System Agents, Cyclooxygenase Inhibitors, Cytochrome P-450 Enzyme Inhibitors, Nervous System, Anti-Inflammatory Agents, Agents causing hyperkalemia, Genito Urinary System and Sex Hormones, Amides, Cytochrome P-450 CYP3A4 Substrates, Selective Cyclooxygenase 2 Inhibitors (NSAIDs), Peripheral Nervous System Agents, Sulfur Compounds, Antiinflammatory and Antirheumatic Products, Non-Steroids, COX-2 Inhibitors, Analgesics, Musculo-Skeletal System, Cytochrome P-450 CYP2D6 Inhibitors (moderate), Cytochrome P-450 CYP2D6 Inhibitors (strength unknown), Cytochrome P-450 CYP2C8 Substrates, Drugs causing inadvertant photosensitivity, Sulfones, Analgesics, Non-Narcotic, Anti-Inflammatory Agents, Non-Steroidal, Selective Calcium Channel Blockers With Mainly Vascular Effects, Cyclooxygenase-2 (COX-2) Inhibitors, Gynecological Antiinfectives and Antiseptics, P-glycoprotein substrates, Pyrazoles, Antineoplastic and Immunomodulating Agents, Antirheumatic Agents, Cytochrome P-450 CYP2C9 Substrates, Antiinflammatory and Antirheumatic Products, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP3A Substrates, Photosensitizing Agents, Sulfonamides, Agents that produce hypertension, Central Nervous System Agents, Cytochrome P-450 CYP2D6 Substrates, Methemoglobinemia Associated Agents","","","","DB00482","","Celecoxib","","","","","","Drug","",,,,,,,,,,
"11647",":Drug","Drug","Proteins, Serum Globulins, Immunoglobulins, Globulins, Blood Proteins, Antibodies, Amino Acids, Peptides, and Proteins, Immunoproteins","","","","DB05304","","Girentuximab","","","","","","Drug","",,,,,,,,,,
"11648",":Drug","Drug","Proteins, Toxins, Biological, Biological Factors, Cytokines, Interleukins, Peptides, Intercellular Signaling Peptides and Proteins, Amino Acids, Peptides, and Proteins, Recombinant Proteins","","","","DB05305","","Cintredekin besudotox","","","","","","Drug","",,,,,,,,,,
"11649",":Drug","Drug","Anticoagulants, Enzyme Inhibitors, Antithrombins, Factor Xa Inhibitors, Protease Inhibitors, Hematologic Agents, Serine Protease Inhibitors","","","","DB06635","","Otamixaban","","","","","","Drug","",,,,,,,,,,
"11652",":Drug","N07XX07,N07XX,N07X,N07,N,Drug","Aminopyridines, Pyridines, Cytochrome P-450 CYP2E1 Substrates, Amines, Cytochrome P-450 Substrates, Nervous System, OCT2 Substrates, Cytochrome P-450 CYP2E1 Substrates with a Narrow Therapeutic Index, Other Miscellaneous Therapeutic Agents, Cardiovascular Agents, Drugs that are Mainly Renally Excreted, Membrane Transport Modulators, OCT2 Substrates with a Narrow Therapeutic Index, Narrow Therapeutic Index Drugs, Potassium Channel Blockers","","","","DB06637","","Dalfampridine","","","","","","Drug","",,,,,,,,,,
"11654",":Drug","Drug","0","","","","DB05301","","LAX-101","","","","","","Drug","",,,,,,,,,,
"11655",":Drug","A04AD13,A04AD,A04A,A04,A,Drug","Autonomic Agents, Antiemetics and Antinauseants, Neurotransmitter Agents, Alimentary Tract and Metabolism, Antiemetics, Central Nervous System Agents, Neurokinin-1 Receptor Antagonists, Gastrointestinal Agents, Peripheral Nervous System Agents","","","","DB06634","","Casopitant","","","","","","Drug","",,,,,,,,,,
"11657",":Drug","Drug","Imidazoles, Acids, Carbocyclic, Phenylpropionates, Pharmaceutical Preparations, Benzocycloheptenes, Dibenzocycloheptenes","","","","DB05303","","OMS-103HP","","","","","","Drug","",,,,,,,,,,
"11658",":Drug","Drug","0","","","","DB05308","","ANX-510","","","","","","Drug","",,,,,,,,,,
"11660",":Drug","Drug","Amines, Quaternary Ammonium Compounds, Trimethyl Ammonium Compounds, Onium Compounds","","","","DB06641","","Perifosine","","","","","","Drug","",,,,,,,,,,
"11665",":Drug","N05AX17,N05AX,N05A,N05,N,Drug","Psycholeptics, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Serotonin Agents, Nervous System, Amides, Antidepressive Agents, Cytochrome P-450 CYP3A4 Substrates, Serotonin 5-HT2 Receptor Antagonists, Neurotransmitter Agents, Cytochrome P-450 CYP3A4 Substrates (strength unknown), Cytochrome P-450 CYP3A Substrates, Central Nervous System Depressants, Serotonin Receptor Antagonists, Central Nervous System Agents, Cytochrome P-450 CYP2D6 Substrates, Neurotoxic agents","","","","DB05316","","Pimavanserin","","","","","","Drug","",,,,,,,,,,
"11668",":Drug","B06AC03,B06AC,B06A,B06,B,Drug","Analgesics, Non-Narcotic, Plasma Kallikrein Inhibitor, Blood and Blood Forming Organs, Sensory System Agents, Anti-Inflammatory Agents, Antirheumatic Agents, Amino Acids, Peptides, and Proteins, Kallikreins, antagonists & inhibitors, Peripheral Nervous System Agents, Kallikrein Inhibitors, Analgesics, Central Nervous System Agents, Drugs Used in Hereditary Angioedema","","","","DB05311","","Ecallantide","","","","","","Drug","",,,,,,,,,,
"11670",":Drug","Drug","Molecular Probes, RNA, Antisense, Antisense Elements (Genetics), Nucleic Acids, Nucleotides, and Nucleosides, RNA, Untranslated, Nucleic Acid Probes, RNA, Small Untranslated, Compounds used in a research, industrial, or household setting, Nucleic Acids","","","","DB06642","","Bevasiranib","","","","","","Drug","",,,,,,,,,,
"11674",":Drug","L01FX16,L01FX,L01F,L01,L,Drug","Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Immunoglobulins, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Blood Proteins, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Recombinant Proteins","","","","DB05319","","Oportuzumab monatox","","","","","","Drug","",,,,,,,,,,
"11683",":Drug","L04AA52,L04AA,L04A,L04,L,Drug;L01FA02,L01FA,L01F,L01,L,Drug","Immunoglobulins, Antigens, CD20, Immunosuppressive Agents, Antineoplastic and Immunomodulating Agents, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Cancer immunotherapy, Selective Immunosuppressants, Immunoproteins, Proteins, Serum Globulins, CD20-directed Cytolytic Antibody, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Globulins, Blood Proteins, CD20-directed Antibody Interactions, Immunotherapy, CD20 (Clusters of Differentiation 20) inhibitors","","","","DB06650","","Ofatumumab","","","","","","Drug","",,,,,,,,,,
"11684",":Drug","Drug","Cytochrome P-450 CYP2C9 Substrates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Substrates","","","","DB06652","","Vicriviroc","","","","","","Drug","",,,,,,,,,,
"11690",":Drug","Drug","Enzyme Inhibitors, Aldehyde Reductase, antagonists & inhibitors","","","","DB05327","","Ranirestat","","","","","","Drug","",,,,,,,,,,
"11718",":Drug","Drug","Pyrimidines, Ribonucleotides, Nucleic Acids, Nucleotides, and Nucleosides, Uracil Nucleotides, Nucleotides, Pyrimidine Nucleotides","","","","DB04005","","Uridine 5'-triphosphate","","","","","","Drug","",,,,,,,,,,
"11723",":Drug","R05DB05,R05DB,R05D,R05,R,Drug","Antitussive Agents, Cycloparaffins, Cough and Cold Preparations, Central Nervous System Agents, Respiratory System Agents","","","","DB11186","","Pentoxyverine","","","","","","Drug","",,,,,,,,,,
"11732",":Drug","L01XH03,L01XH,L01X,L01,L,Drug","Cytochrome P-450 CYP2D6 Inhibitors, QTc Prolonging Agents, Enzyme Inhibitors, Amines, Cytochrome P-450 Substrates, Hydroxy Acids, Immunosuppressive Agents, Cytochrome P-450 Enzyme Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, P-glycoprotein substrates, Antineoplastic and Immunomodulating Agents, Hydroxylamines, Antineoplastic Agents, Cytochrome P-450 CYP3A4 Substrates, Moderate Risk QTc-Prolonging Agents, Hydroxamic Acids, P-glycoprotein substrates with a Narrow Therapeutic Index, Heterocyclic Compounds, Fused-Ring, Histone deacetylase (HDAC) inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP2D6 Inhibitors (moderate), Histone Deacetylase Inhibitors, Indoles","","","","DB06603","","Panobinostat","","","","","","Drug","",,,,,,,,,,
"11733",":Drug","R03DX08,R03DX,R03D,R03,R,Drug","Immunoglobulins, Interleukin-5 Antagonist, Anti-Asthmatic Agents, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Respiratory System Agents, Interleukin Antagonists, Immunoproteins, Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Globulins, Blood Proteins, Drugs for Obstructive Airway Diseases","","","","DB06602","","Reslizumab","","","","","","Drug","",,,,,,,,,,
"11734",":Drug","Drug","Heterocyclic Compounds, Fused-Ring, Pyrans","","","","DB07933","","Erteberel","","","","","","Drug","",,,,,,,,,,
"11735",":Drug","B01AF02,B01AF,B01A,B01,B,Drug","Anticoagulants, Pyridines, Direct factor Xa inhibitors, Enzyme Inhibitors, Blood and Blood Forming Organs, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 Substrates, Factor Xa Inhibitors, P-glycoprotein substrates, Protease Inhibitors, Hematologic Agents, Cytochrome P-450 CYP3A4 Substrates, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP2C9 Substrates, Antithrombins, BCRP/ABCG2 Substrates, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP1A2 Substrates, Cytochrome P-450 CYP2C8 Substrates, Serine Protease Inhibitors","","","","DB06605","","Apixaban","","","","","","Drug","",,,,,,,,,,
"11739",":Drug","L01FX03,L01FX,L01F,L01,L,Drug","Immunoglobulins, Antineoplastic and Immunomodulating Agents, Antibodies, Antineoplastic Agents, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Cancer immunotherapy, Immunoproteins, Proteins, Serum Globulins, MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES, Globulins, Blood Proteins, Immunotherapy, Bispecific Monoclonal Antibodies, Gastrointestinal Agents","","","","DB06607","","Catumaxomab","","","","","","Drug","",,,,,,,,,,
"11740",":Drug","Drug","Cysteine Endopeptidases, Enzymes, Cysteine Proteases, Papain, antagonists & inhibitors, Enzymes and Coenzymes, Hydrolases, Peptide Hydrolases, Endopeptidases, Gastrointestinal Agents","","","","DB11193","","Papain","","","","","","Drug","",,,,,,,,,,
"11741",":Drug","Drug","Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Immunoglobulins, Globulins, Blood Proteins, CD3-directed Antibody Interactions, Antibodies, Amino Acids, Peptides, and Proteins, Drugs Used in Diabetes, Antibodies, Monoclonal, Immunoproteins","","","","DB06606","","Teplizumab","","","","","","Drug","",,,,,,,,,,
"11746",":Drug","L01EA04,L01EA,L01E,L01,L,Drug","Amines, Cytochrome P-450 Substrates, Immunosuppressive Agents, Cytochrome P-450 Enzyme Inhibitors, Tyrosine Kinase Inhibitors, Cytochrome P-450 CYP2C8 Inhibitors, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, P-glycoprotein substrates, Antineoplastic and Immunomodulating Agents, Antineoplastic Agents, Cytochrome P-450 CYP3A4 Inhibitors (strength unknown), Cytochrome P-450 CYP3A4 Substrates, P-glycoprotein substrates with a Narrow Therapeutic Index, Myelosuppressive Agents, Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, Bcr-Abl Tyrosine Kinase Inhibitors, Cytochrome P-450 CYP3A Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, Cytochrome P-450 CYP3A4 Inhibitors, P-glycoprotein inhibitors, Cytochrome P-450 CYP2C8 Inhibitors (strength unknown), Kinase Inhibitor","","","","DB06616","","Bosutinib","","","","","","Drug","",,,,,,,,,,
"11747",":Drug","Drug","Pyridines, Benzoates, Acids, Carbocyclic, Amides, p38 Mitogen-Activated Protein Kinases, antagonists & inhibitors, Benzene Derivatives","","","","DB07941","","PH-797804","","","","","","Drug","",,,,,,,,,,
"11749",":Drug","Drug","0","","","","DB07943","","SD-0006","","","","","","Drug","",,,,,,,,,,
"11750",":Drug","R03DX09,R03DX,R03D,R03,R,Drug","Immunoglobulins, Interleukin-5 Antagonist, Immunosuppressive Agents, Antibodies, Amino Acids, Peptides, and Proteins, Antibodies, Monoclonal, Immunoproteins, Proteins, Serum Globulins, Antibodies, Monoclonal, Humanized, Globulins, Blood Proteins, Drugs for Obstructive Airway Diseases","","","","DB06612","","Mepolizumab","","","","","","Drug","",,,,,,,,,,
"11756",":Drug","L01EK01,L01EK,L01E,L01,L,Drug","Enzyme Inhibitors, Cytochrome P-450 Substrates, Tyrosine Kinase Inhibitors, Acids, Carbocyclic, Amides, Cytochrome P-450 CYP3A4 Substrates, Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors, UGT1A1 Substrates with a Narrow Therapeutic Index, Benzene Derivatives, OATP1B1/SLCO1B1 Inhibitors, Benzoates, Cytochrome P-450 CYP3A5 Substrates, Cytochrome P-450 CYP3A4 Substrates with a Narrow Therapeutic Index, P-glycoprotein substrates, Pyrazoles, Antineoplastic and Immunomodulating Agents, Indazoles, Benzamides and benzamide derivatives, Antineoplastic Agents, Cytochrome P-450 CYP3A5 Substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2C19 Substrates with a Narrow Therapeutic Index, P-glycoprotein substrates with a Narrow Therapeutic Index, Cytochrome P-450 CYP2C19 Substrates, Cytochrome P-450 CYP1A2 Substrates with a Narrow Therapeutic Index, Heterocyclic Compounds, Fused-Ring, Protein Kinase Inhibitors, Narrow Therapeutic Index Drugs, Cytochrome P-450 CYP3A Substrates, UGT1A1 Substrates, Cytochrome P-450 CYP1A2 Substrates, Receptor Tyrosine Kinase Inhibitors, OATP1B1/SLCO1B1 Substrates, P-glycoprotein inhibitors, Kinase Inhibitor","","","","DB06626","","Axitinib","","","","","","Drug","",,,,,,,,,,
